,titleId,primaryTitle,startYear,runtimeMinutes,genres,region,averageRating
6910,tt0119528,Liar Liar,1997.0,86,"Comedy,Fantasy",FI,6.9
6911,tt0119535,A Life Less Ordinary,1997.0,103,"Comedy,Crime,Fantasy",GR,6.4
6912,tt0119539,Lilla Jönssonligan på styva linan,1997.0,104,Family,NaN,4.2
6913,tt0119547,Little Boy Blue,1997.0,105,Drama,DE,6.3
6914,tt0119548,Little City,1997.0,90,"Comedy,Romance",GR,5.8
6915,tt0119550,Little Ghost,1997.0,90,"Family,Fantasy",GR,6.4
6916,tt0119557,The Locusts,1997.0,124,Drama,DE,6.2
6917,tt0119558,Lolita,1997.0,137,"Drama,Romance",TR,6.9
6918,tt0119560,No Looking Back,1998.0,96,"Comedy,Drama,Romance",ES,6.0
6919,tt0119565,L.A. Without a Map,1998.0,107,"Comedy,Drama,Romance",HU,6.2
6920,tt0119567,The Lost World: Jurassic Park,1997.0,129,"Action,Adventure,Sci-Fi",IL,6.6
6921,tt0119572,Love Jones,1997.0,104,"Drama,Romance",NaN,7.5
6922,tt0119574,Love and Death on Long Island,1997.0,93,"Comedy,Drama",CA,6.9
6923,tt0119576,Another 9½ Weeks,1997.0,105,"Drama,Romance",RS,3.0
6924,tt0119577,Love Is the Devil: Study for a Portrait of Francis Bacon,1998.0,87,"Biography,Drama,Romance",BG,6.5
6925,tt0119578,Love! Valour! Compassion!,1997.0,108,"Comedy,Drama,Romance",HU,7.0
6926,tt0119586,Lucie Aubrac,1997.0,115,"Biography,Drama,War",FR,6.6
6927,tt0119588,The Wax Mask,1997.0,98,Horror,RO,5.8
6928,tt0119590,Ma vie en rose,1997.0,88,Drama,TW,7.5
6929,tt0119592,Mad City,1997.0,114,"Crime,Drama,Thriller",PT,6.3
6930,tt0119594,Twilight,1998.0,94,"Crime,Drama,Mystery",BR,6.2
6931,tt0119608,Mandragora,1997.0,126,Drama,BG,6.6
6932,tt0119620,Marius and Jeannette,1997.0,105,"Comedy,Drama,Romance",CA,6.9
6933,tt0119623,Marquise,1997.0,120,"Comedy,Drama",TR,6.0
6934,tt0119626,Martín (Hache),1997.0,123,Drama,RU,7.5
6935,tt0119629,Destiny,1997.0,135,"Comedy,Drama,History",RU,7.2
6936,tt0119630,Masterminds,1997.0,106,"Action,Comedy,Thriller",RU,5.3
6937,tt0119632,The MatchMaker,1997.0,97,"Comedy,Romance",US,6.5
6938,tt0119640,McHale's Navy,1997.0,108,"Action,Comedy",NaN,4.6
6939,tt0119642,Mean Guns,1997.0,104,"Action,Crime,Thriller",DE,5.6
6940,tt0119643,Meet Joe Black,1998.0,178,"Drama,Fantasy,Romance",GB,7.2
6941,tt0119644,Meet Wally Sparks,1997.0,105,Comedy,TR,5.4
6942,tt0119654,Men in Black,1997.0,98,"Action,Adventure,Comedy",HU,7.3
6943,tt0119657,Men with Guns,1997.0,127,"Adventure,Drama",PL,7.6
6944,tt0119664,Metro,1997.0,117,"Action,Comedy,Crime",NO,5.5
6945,tt0119665,Metroland,1997.0,105,"Comedy,Drama",PL,6.4
6946,tt0119668,Midnight in the Garden of Good and Evil,1997.0,155,"Crime,Drama,Mystery",LT,6.6
6947,tt0119670,The Mighty,1998.0,100,"Comedy,Drama",TW,7.3
6948,tt0119675,Mimic,1997.0,105,"Horror,Sci-Fi",AU,6.0
6949,tt0119677,A miniszter félrelép,1997.0,105,Comedy,DE,6.7
6950,tt0119683,Les Misérables,1998.0,134,"Crime,Drama,History",US,7.5
6951,tt0119687,Suzaku,1997.0,95,Drama,BR,7.5
6952,tt0119695,Money Talks,1997.0,97,"Action,Comedy,Crime",CL,6.2
6953,tt0119698,Princess Mononoke,1997.0,134,"Action,Adventure,Animation",IT,8.4
6954,tt0119699,Montana,1998.0,96,"Action,Comedy,Crime",GB,6.2
6955,tt0119707,Mortal Kombat: Annihilation,1997.0,95,"Action,Adventure,Fantasy",BG,3.7
6956,tt0119709,Most Wanted,1997.0,99,"Action,Thriller",GB,5.6
6957,tt0119711,Mother and Son,1997.0,73,Drama,DE,7.4
6958,tt0119715,Mousehunt,1997.0,98,Comedy,NL,6.5
6959,tt0119717,Mr. Jealousy,1997.0,103,"Comedy,Romance",PT,6.4
6960,tt0119718,Mr. Magoo,1997.0,87,"Adventure,Comedy,Family",JP,4.0
6961,tt0119723,Mrs Dalloway,1997.0,97,"Drama,Romance",GR,6.6
6962,tt0119731,Murder at 1600,1997.0,107,"Action,Crime,Drama",GR,6.1
6963,tt0119734,Music from Another Room,1998.0,104,"Comedy,Drama,Romance",HU,6.4
6964,tt0119738,My Best Friend's Wedding,1997.0,105,"Comedy,Drama,Romance",GR,6.3
6965,tt0119743,My Son the Fanatic,1997.0,87,"Comedy,Drama,Romance",PL,6.8
6966,tt0119746,The Myth of Fingerprints,1997.0,93,"Comedy,Drama,Romance",PL,5.9
6967,tt0119763,Nattbuss 807,1997.0,106,"Crime,Drama",SE,4.9
6968,tt0119772,The Nephew,1998.0,105,Drama,BG,6.5
6969,tt0119773,Dry Cleaning,1997.0,93,"Comedy,Drama",US,6.8
6970,tt0119778,Next Stop Wonderland,1998.0,104,"Comedy,Drama,Romance",GR,6.6
6971,tt0119780,"Niagara, Niagara",1997.0,93,"Drama,Romance",NaN,7.1
6972,tt0119783,Night Falls on Manhattan,1996.0,113,"Crime,Drama,Thriller",NaN,6.6
6973,tt0119784,The Night Flier,1997.0,94,"Fantasy,Horror,Mystery",IT,6.0
6974,tt0119791,Nightwatch,1997.0,101,"Drama,Horror,Thriller",DE,6.2
6975,tt0119792,Nil by Mouth,1997.0,128,Drama,US,7.3
6976,tt0119794,Nirvana,1997.0,113,"Action,Drama,Sci-Fi",US,6.2
6977,tt0119802,Monument Ave.,1998.0,93,"Crime,Drama,Thriller",US,6.7
6978,tt0119807,Nothing to Lose,1997.0,98,"Action,Adventure,Comedy",SE,6.7
6979,tt0119809,Nowhere,1997.0,82,"Comedy,Drama,Sci-Fi",RS,6.5
6980,tt0119815,Four Days in September,1997.0,110,"Action,Drama,History",SE,7.4
6981,tt0119819,Office Killer,1997.0,82,"Comedy,Crime,Horror",NaN,5.1
6982,tt0119820,Ogifta par ...en film som skiljer sig,1997.0,90,"Comedy,Drama,Romance",SE,5.8
6983,tt0119822,As Good as It Gets,1997.0,139,"Comedy,Drama,Romance",RU,7.7
6984,tt0119828,Same Old Song,1997.0,120,"Comedy,Drama,Musical",AR,7.3
6985,tt0119832,One Night Stand,1997.0,102,"Drama,Romance",PT,5.8
6986,tt0119842,Orphans,1998.0,101,"Comedy,Drama",HU,7.0
6987,tt0119843,Oscar and Lucinda,1997.0,132,"Drama,Romance",LT,6.6
6988,tt0119844,Ossos,1997.0,94,Drama,XWW,6.9
6989,tt0119848,Out to Sea,1997.0,106,"Comedy,Romance",DE,6.1
6990,tt0119859,Paradise Road,1997.0,122,"Drama,History,War",ES,6.8
6991,tt0119860,Parasite Eve,1997.0,120,"Drama,Horror,Romance",US,5.8
6992,tt0119861,Pardes,1997.0,191,"Drama,Musical,Romance",NaN,7.0
6993,tt0119863,Le pari,1997.0,100,Comedy,FR,6.2
6994,tt0119872,The Peacekeeper,1997.0,98,Action,DE,5.1
6995,tt0119874,The Peacemaker,1997.0,124,"Action,Thriller",ES,5.9
6996,tt0119879,Dance with the Devil,1997.0,129,"Action,Crime,Horror",NaN,6.3
6997,tt0119887,The Pest,1997.0,84,Comedy,DE,5.0
6998,tt0119889,The Phantom of the Opera,1998.0,99,Horror,FI,4.3
6999,tt0119891,Phantoms,1998.0,96,"Horror,Sci-Fi,Thriller",US,5.5
7000,tt0119892,Phoenix,1998.0,107,"Crime,Drama",AR,6.4
7001,tt0119893,Photographing Fairies,1997.0,106,"Drama,Fantasy,Mystery",FR,6.8
7002,tt0119896,Picture Perfect,1997.0,101,"Comedy,Drama,Romance",ES,5.5
7003,tt0119899,Pippi Longstocking,1997.0,76,"Adventure,Animation,Comedy",HU,5.3
7004,tt0119901,Place Vendôme,1998.0,117,"Crime,Drama",RU,6.3
7005,tt0119905,The Players Club,1998.0,104,"Comedy,Drama",NaN,5.9
7006,tt0119906,Playing God,1997.0,94,"Crime,Drama,Thriller",RO,5.6
7007,tt0119910,Polish Wedding,1998.0,105,"Comedy,Drama,Romance",AR,5.6
7008,tt0119925,The Postman,1997.0,177,"Action,Adventure,Drama",LT,6.1
7009,tt0119926,Postman Blues,1997.0,110,"Action,Comedy,Crime",FR,7.4
7010,tt0119932,Praxis Dr. Hasenbein,1997.0,94,Comedy,GB,6.9
7011,tt0119934,Without Limits,1998.0,117,"Biography,Drama,Sport",FR,7.2
7012,tt0119935,Preaching to the Perverted,1997.0,100,"Comedy,Drama",BR,6.0
7013,tt0119937,Prefontaine,1997.0,106,"Biography,Drama,Romance",HU,6.8
7014,tt0119942,Primary Colors,1998.0,143,"Comedy,Drama",PL,6.6
7015,tt0119947,Prince Valiant,1997.0,91,"Adventure,Fantasy,Romance",RO,5.1
7016,tt0119951,Private Parts,1997.0,109,"Biography,Comedy,Drama",RU,6.9
7017,tt0119978,The Rainmaker,1997.0,135,"Crime,Drama,Thriller",SE,7.2
7018,tt0119981,Hikers,1997.0,95,"Comedy,Romance",FI,5.8
7019,tt0119987,The Real Blonde,1997.0,105,"Comedy,Drama,Romance",FR,6.0
7020,tt0119989,Shadow of Doubt,1998.0,103,"Mystery,Thriller",CA,5.2
7021,tt0119994,Red Corner,1997.0,122,"Crime,Drama,Thriller",IT,6.3
7022,tt0120001,Behind the Lines,1997.0,114,"Biography,Drama,History",NaN,7.0
7023,tt0120004,The Relic,1997.0,110,"Horror,Mystery,Sci-Fi",GR,5.8
7024,tt0120008,The Replacement Killers,1998.0,87,"Action,Crime,Thriller",LT,6.2
7025,tt0120013,The Revengers' Comedies,1998.0,86,"Comedy,Romance",FR,6.2
7026,tt0120018,The Swindle,1997.0,101,"Comedy,Crime,Thriller",ES,6.5
7027,tt0120026,Finding Graceland,1998.0,97,"Biography,Drama",ES,6.4
7028,tt0120029,RocketMan,1997.0,95,"Comedy,Family,Sci-Fi",CA,5.9
7029,tt0120032,Romy and Michele's High School Reunion,1997.0,92,Comedy,CA,6.2
7030,tt0120034,Roseanna's Grave,1997.0,98,"Comedy,Drama,Romance",US,7.2
7031,tt0120036,Rosewood,1997.0,140,"Action,Drama,History",US,7.2
7032,tt0120037,Rossini,1997.0,114,Comedy,FR,6.4
7033,tt0120042,Running Time,1997.0,70,"Crime,Thriller",US,6.9
7034,tt0120051,Safe House,1998.0,112,"Drama,Thriller",DE,7.0
7035,tt0120053,The Saint,1997.0,116,"Action,Adventure,Romance",MX,6.3
7036,tt0120066,Sara,1997.0,110,"Action,Crime,Drama",UA,6.5
7037,tt0120070,Savior,1998.0,103,"Drama,War",FI,7.3
7038,tt0120082,Scream 2,1997.0,120,"Horror,Mystery",HK,6.2
7039,tt0120088,Wicked,1998.0,88,Thriller,FI,5.2
7040,tt0120090,Secrets of the Heart,1997.0,105,Drama,JP,7.1
7041,tt0120094,Selena,1997.0,127,"Biography,Drama,Music",FI,6.8
7042,tt0120100,The Serpent's Kiss,1997.0,104,"Comedy,Drama,Romance",GR,5.7
7043,tt0120102,Seven Years in Tibet,1997.0,136,"Adventure,Biography,Drama",AR,7.1
7044,tt0120107,Shadow Conspiracy,1997.0,103,"Action,Thriller",ES,5.0
7045,tt0120108,The Proposition,1998.0,110,"Drama,Romance",ES,6.2
7046,tt0120112,She's So Lovely,1997.0,100,"Drama,Romance",NL,5.9
7047,tt0120118,Shiloh,1996.0,93,"Drama,Family",BR,6.4
7048,tt0120122,Shooting Fish,1997.0,109,"Comedy,Crime,Romance",FR,6.6
7049,tt0120125,The Barber of Siberia,1998.0,180,"Comedy,Drama,History",GB,7.8
7050,tt0120126,Sick,1997.0,90,Documentary,NaN,7.5
7051,tt0120133,A Simple Wish,1997.0,89,"Comedy,Family,Fantasy",FI,5.4
7052,tt0120142,The Sixth Man,1997.0,107,"Comedy,Drama,Fantasy",UA,5.7
7053,tt0120148,Sliding Doors,1998.0,99,"Comedy,Drama,Fantasy",TR,6.7
7054,tt0120151,A Smile Like Yours,1997.0,98,"Comedy,Romance",IT,4.9
7055,tt0120152,Smilla's Sense of Snow,1997.0,121,"Crime,Drama,Mystery",PL,6.4
7056,tt0120157,Soldier,1998.0,99,"Action,Drama,Sci-Fi",IT,6.1
7057,tt0120169,Soul Food,1997.0,115,"Comedy,Drama",FR,7.1
7058,tt0120176,The Spanish Prisoner,1997.0,110,"Drama,Mystery,Thriller",DE,7.1
7059,tt0120177,Spawn,1997.0,96,"Action,Drama,Horror",FI,5.3
7060,tt0120179,Speed 2: Cruise Control,1997.0,121,"Action,Adventure,Crime",GR,3.9
7061,tt0120184,Sphere,1998.0,134,"Action,Mystery,Sci-Fi",CA,6.1
7062,tt0120185,Spice World,1997.0,93,"Comedy,Family,Music",TW,3.5
7063,tt0120186,Body Count,1998.0,85,"Crime,Drama,Thriller",JP,5.5
7064,tt0120188,Three Kings,1999.0,114,"Action,Adventure,Comedy",US,7.1
7065,tt0120190,Sprung,1997.0,105,"Comedy,Romance",RU,5.0
7066,tt0120199,Space Truckers,1996.0,95,"Adventure,Comedy,Sci-Fi",AU,5.4
7067,tt0120201,Starship Troopers,1997.0,129,"Action,Adventure,Sci-Fi",GR,7.2
7068,tt0120202,State and Main,2000.0,105,"Comedy,Drama",GR,6.7
7069,tt0120207,Steel,1997.0,97,"Action,Adventure,Crime",NL,2.9
7070,tt0120211,Still Breathing,1997.0,109,"Comedy,Drama,Fantasy",IN,6.7
7071,tt0120213,Slappy and the Stinkers,1998.0,78,"Comedy,Family",RU,5.1
7072,tt0120214,Danes Without a Clue,1997.0,79,Comedy,XWW,1.8
7073,tt0120238,SubUrbia,1996.0,121,"Comedy,Drama",SI,6.8
7074,tt0120241,Suicide Kings,1997.0,106,"Comedy,Crime,Drama",AU,6.9
7075,tt0120253,Svensson Svensson - Filmen,1997.0,81,Comedy,SE,5.4
7076,tt0120255,The Sweet Hereafter,1997.0,112,Drama,FI,7.5
7077,tt0120257,Swept from the Sea,1997.0,115,"Drama,Mystery,Romance",NO,6.8
7078,tt0120263,Songs from the Second Floor,2000.0,98,"Comedy,Drama",TR,7.6
7079,tt0120265,Taste of Cherry,1997.0,95,Drama,SE,7.8
7080,tt0120274,Tango,1998.0,115,"Drama,Musical",RU,7.1
7081,tt0120275,The Tango Lesson,1997.0,100,"Drama,Music,Romance",ES,6.8
7082,tt0120303,Telling Lies in America,1997.0,101,"Drama,Music",IT,6.2
7083,tt0120317,That Darn Cat,1997.0,89,"Action,Comedy,Crime",JP,4.7
7084,tt0120318,That Old Feeling,1997.0,105,"Comedy,Romance",UA,6.2
7085,tt0120321,Smoke Signals,1998.0,89,"Comedy,Drama",SE,7.1
7086,tt0120323,A Thousand Acres,1997.0,105,Drama,SE,6.1
7087,tt0120324,A Simple Plan,1998.0,121,"Crime,Drama,Thriller",DE,7.5
7088,tt0120329,Tic Tac,1997.0,96,"Drama,Thriller",HU,6.6
7089,tt0120338,Titanic,1997.0,194,"Drama,Romance",IL,7.8
7090,tt0120347,Tomorrow Never Dies,1997.0,119,"Action,Adventure,Thriller",IT,6.5
7091,tt0120357,Touch,1997.0,96,"Comedy,Drama,Romance",ES,5.6
7092,tt0120363,Toy Story 2,1999.0,92,"Adventure,Animation,Comedy",PL,7.9
7093,tt0120366,Traveller,1997.0,101,"Crime,Drama,Romance",RU,6.1
7094,tt0120370,Trekkies,1997.0,86,"Comedy,Documentary",JP,6.9
7095,tt0120373,Trial and Error,1997.0,98,"Comedy,Romance",IT,5.8
7096,tt0120376,Trojan War,1997.0,84,"Comedy,Romance",MX,5.7
7097,tt0120382,The Truman Show,1998.0,103,"Comedy,Drama",IN,8.1
7098,tt0120383,"Truth or Consequences, N.M.",1997.0,106,"Action,Crime,Drama",AR,6.3
7099,tt0120389,Turbo: A Power Rangers Movie,1997.0,99,"Action,Adventure,Family",RS,3.7
7100,tt0120390,Turbulence,1997.0,100,"Action,Thriller",GR,4.9
7101,tt0120391,Twenty Four Seven,1997.0,96,"Comedy,Drama,Romance",FI,7.1
7102,tt0120394,Twin Town,1997.0,99,"Comedy,Drama",RU,6.9
7103,tt0120399,U Turn,1997.0,125,"Crime,Drama,Thriller",US,6.8
7104,tt0120401,The Ugly,1997.0,93,"Drama,Horror,Thriller",AU,6.0
7105,tt0120402,Ulee's Gold,1997.0,113,Drama,TR,7.0
7106,tt0120404,A Witch's Way of Love,1997.0,102,"Adventure,Comedy,Fantasy",GB,5.2
7107,tt0120408,The Eel,1997.0,117,Drama,IT,7.4
7108,tt0120434,Vegas Vacation,1997.0,93,Comedy,US,6.0
7109,tt0120448,La vie de Jésus,1997.0,96,"Drama,Romance",RS,7.0
7110,tt0120449,The Dreamlife of Angels,1998.0,113,Drama,PL,7.4
7111,tt0120456,Virasat,1997.0,165,"Drama,Family,Musical",RU,7.5
7112,tt0120458,Virus,1999.0,99,"Action,Horror,Sci-Fi",IS,5.0
7113,tt0120461,Volcano,1997.0,104,"Action,Drama,Sci-Fi",CA,5.5
7114,tt0120467,Vulgar,2000.0,87,"Crime,Drama,Thriller",US,5.3
7115,tt0120471,Would I Lie to You?,1997.0,100,"Comedy,Romance",PL,6.4
7116,tt0120472,Waco: The Rules of Engagement,1997.0,136,"Documentary,History",RU,7.9
7117,tt0120478,Star Kid,1997.0,101,"Adventure,Family,Sci-Fi",JP,5.3
7118,tt0120479,Warriors of Virtue,1997.0,131,"Action,Adventure,Fantasy",PL,4.7
7119,tt0120481,Washington Square,1997.0,115,"Drama,Romance",IL,6.7
7120,tt0120483,The Man Who Knew Too Little,1997.0,94,"Comedy,Crime,Drama",FI,6.7
7121,tt0120484,The Waterboy,1998.0,90,"Comedy,Sport",MX,6.2
7122,tt0120490,Welcome to Sarajevo,1997.0,103,"Drama,War",BG,6.8
7123,tt0120491,Welcome to Woop Woop,1997.0,106,"Adventure,Comedy,Fantasy",AU,5.7
7124,tt0120494,Western,1997.0,124,"Comedy,Romance",NO,6.8
7125,tt0120510,Wide Awake,1998.0,88,"Comedy,Drama,Family",GR,5.9
7126,tt0120512,Wild America,1997.0,106,"Action,Adventure,Comedy",AU,6.4
7127,tt0120514,Wilde,1997.0,118,"Biography,Drama,Romance",FR,6.9
7128,tt0120520,The Wings of the Dove,1997.0,102,"Drama,Romance",AR,7.1
7129,tt0120521,The Winter Guest,1997.0,108,Drama,RU,7.0
7130,tt0120522,Winter Sleepers,1997.0,122,"Drama,Romance,Thriller",NaN,7.1
7131,tt0120523,Wishful Thinking,1997.0,93,"Comedy,Romance",PL,5.1
7132,tt0120524,Wishmaster,1997.0,90,"Fantasy,Horror",US,5.8
7133,tt0120530,Once Upon a Time in China and America,1997.0,102,"Action,Adventure,History",ES,6.4
7134,tt0120531,Woo,1998.0,84,"Comedy,Romance",BR,4.2
7135,tt0120533,Celebrity,1998.0,113,"Comedy,Drama",TR,6.3
7136,tt0120536,The Wrong Guy,1997.0,92,"Comedy,Thriller",CA,6.9
7137,tt0120539,Year of the Horse,1997.0,106,"Documentary,Music",FR,6.7
7138,tt0120540,Yes Boss,1997.0,163,"Comedy,Drama,Musical",RU,6.8
7139,tt0120543,Keep Cool,1997.0,90,Comedy,HU,7.2
7140,tt0120550,Zeus and Roxanne,1997.0,98,"Adventure,Comedy,Family",PT,5.3
7141,tt0120551,Ziddi,1997.0,170,"Action,Drama",IN,5.8
7142,tt0120576,Dance with Me,1998.0,126,"Drama,Music,Romance",GR,5.9
7143,tt0120577,54,1998.0,93,"Drama,Music",BR,5.9
7144,tt0120584,All the Little Animals,1998.0,112,"Adventure,Drama,Thriller",PL,6.9
7145,tt0120586,American History X,1998.0,119,Drama,BR,8.5
7146,tt0120587,Antz,1998.0,83,"Adventure,Animation,Comedy",LT,6.5
7147,tt0120591,Armageddon,1998.0,151,"Action,Adventure,Sci-Fi",GB,6.7
7148,tt0120594,B. Monkey,1998.0,92,"Crime,Drama,Romance",PL,5.9
7149,tt0120595,Babe: Pig in the City,1998.0,97,"Adventure,Comedy,Drama",RS,5.7
7150,tt0120596,The Bachelor,1999.0,101,"Comedy,Romance",PT,5.1
7151,tt0120598,Barney's Great Adventure,1998.0,76,"Adventure,Comedy,Drama",HU,3.1
7152,tt0120601,Being John Malkovich,1999.0,113,"Comedy,Drama,Fantasy",SE,7.7
7153,tt0120603,Beloved,1998.0,172,"Drama,History,Horror",ES,6.0
7154,tt0120604,Beowulf,1999.0,95,"Action,Adventure,Fantasy",GR,4.2
7155,tt0120609,The Big Hit,1998.0,91,"Action,Comedy,Crime",FI,6.1
7156,tt0120610,Black Dog,1998.0,89,"Action,Crime,Drama",BG,5.5
7157,tt0120611,Blade,1998.0,120,"Action,Horror,Sci-Fi",EE,7.1
7158,tt0120613,A Walk on the Moon,1999.0,107,"Drama,Romance",IT,6.6
7159,tt0120616,The Mummy,1999.0,124,"Action,Adventure,Fantasy",HR,7.0
7160,tt0120618,Breakfast of Champions,1999.0,110,Comedy,FR,4.6
7161,tt0120619,Break Up,1998.0,100,Thriller,PT,5.1
7162,tt0120620,Brokedown Palace,1999.0,100,"Drama,Mystery,Thriller",IL,6.5
7163,tt0120623,A Bug's Life,1998.0,95,"Adventure,Animation,Comedy",CA,7.2
7164,tt0120626,April Captains,2000.0,123,"Drama,History,War",AR,7.1
7165,tt0120627,Carnival of Souls,1998.0,90,"Drama,Horror,Mystery",AR,3.2
7166,tt0120630,Chicken Run,2000.0,84,"Adventure,Animation,Comedy",PA,7.0
7167,tt0120631,Ever After: A Cinderella Story,1998.0,121,"Comedy,Drama,Romance",AU,7.0
7168,tt0120632,City of Angels,1998.0,114,"Drama,Fantasy,Romance",ES,6.7
7169,tt0120633,A Civil Action,1998.0,115,Drama,BR,6.6
7170,tt0120642,"A Cool, Dry Place",1998.0,97,Drama,IT,6.2
7171,tt0120643,Dancing at Lughnasa,1998.0,95,"Drama,Romance",RU,6.3
7172,tt0120645,Meet the Deedles,1998.0,93,"Comedy,Family",DE,4.1
7173,tt0120646,The Deep End of the Ocean,1999.0,106,Drama,IN,6.4
7174,tt0120647,Deep Impact,1998.0,120,"Action,Drama,Romance",NaN,6.2
7175,tt0120654,Dirty Work,1998.0,82,Comedy,RS,6.5
7176,tt0120655,Dogma,1999.0,130,"Adventure,Comedy,Drama",GR,7.3
7177,tt0120657,The 13th Warrior,1999.0,102,"Action,Adventure,History",GR,6.6
7178,tt0120660,Enemy of the State,1998.0,132,"Action,Thriller",PT,7.3
7179,tt0120662,Eye of the Beholder,1999.0,109,"Drama,Mystery,Thriller",MX,5.1
7180,tt0120663,Eyes Wide Shut,1999.0,159,"Drama,Mystery,Thriller",TW,7.4
7181,tt0120667,Fantastic Four,2005.0,106,"Action,Adventure,Fantasy",NaN,5.7
7182,tt0120669,Fear and Loathing in Las Vegas,1998.0,118,"Adventure,Comedy,Drama",UA,7.6
7183,tt0120670,Firestorm,1998.0,89,"Action,Thriller",GR,4.8
7184,tt0120678,Free Money,1998.0,91,"Comedy,Crime",CA,5.1
7185,tt0120679,Frida,2002.0,123,"Biography,Drama,Romance",GB,7.4
7186,tt0120681,From Hell,2001.0,122,"Horror,Mystery,Thriller",RO,6.8
7187,tt0120683,Gloria,1999.0,108,"Crime,Drama,Thriller",PT,5.2
7188,tt0120684,Gods and Monsters,1998.0,105,"Biography,Drama",CA,7.3
7189,tt0120685,Godzilla,1998.0,139,"Action,Sci-Fi,Thriller",FI,5.4
7190,tt0120686,Stepmom,1998.0,125,"Comedy,Drama",AT,6.8
7191,tt0120687,The Governess,1998.0,115,"Drama,Romance",GB,6.3
7192,tt0120689,The Green Mile,1999.0,189,"Crime,Drama,Fantasy",GE,8.6
7193,tt0120692,Strike!,1998.0,97,Comedy,CA,6.7
7194,tt0120693,Half Baked,1998.0,82,"Comedy,Crime",LT,6.7
7195,tt0120694,Halloween H20: 20 Years Later,1998.0,86,"Horror,Thriller",RU,5.8
7196,tt0120696,Hard Rain,1998.0,97,"Action,Crime,Drama",UA,5.9
7197,tt0120699,The Hi-Lo Country,1998.0,114,"Drama,Romance,Western",FI,6.1
7198,tt0120701,Holy Man,1998.0,114,"Comedy,Drama",TR,4.9
7199,tt0120703,How Stella Got Her Groove Back,1998.0,124,"Comedy,Drama,Romance",AR,5.7
7200,tt0120706,The General,1998.0,124,"Biography,Crime,Drama",DE,7.3
7201,tt0120709,Illuminata,1998.0,119,"Drama,Romance",FI,6.1
7202,tt0120710,In Dreams,1999.0,100,"Drama,Fantasy,Thriller",JP,5.5
7203,tt0120714,The Interview,1998.0,104,"Crime,Drama,Thriller",DE,7.1
7204,tt0120716,Jakob the Liar,1999.0,120,"Drama,War",BG,6.6
7205,tt0120722,Living Out Loud,1998.0,100,"Comedy,Drama,Romance",DE,6.5
7206,tt0120723,Kissing a Fool,1998.0,93,"Comedy,Romance",PT,5.6
7207,tt0120724,Knock Off,1998.0,91,"Action,Crime,Thriller",AR,4.9
7208,tt0120725,Krippendorf's Tribe,1998.0,94,Comedy,US,5.0
7209,tt0120728,The Last Days of Disco,1998.0,113,"Comedy,Drama,Music",GR,6.7
7210,tt0120731,The Legend of 1900,1998.0,169,"Drama,Music,Romance",CZ,8.1
7211,tt0120735,"Lock, Stock and Two Smoking Barrels",1998.0,107,"Action,Comedy,Crime",TW,8.2
7212,tt0120737,The Lord of the Rings: The Fellowship of the Ring,2001.0,178,"Action,Adventure,Drama",US,8.8
7213,tt0120738,Lost in Space,1998.0,130,"Action,Adventure,Family",GR,5.2
7214,tt0120741,Mafia!,1998.0,87,"Comedy,Crime",RO,5.7
7215,tt0120742,Major League: Back to the Minors,1998.0,100,"Comedy,Sport",FI,4.7
7216,tt0120744,The Man in the Iron Mask,1998.0,132,"Action,Adventure,Drama",CA,6.5
7217,tt0120746,The Mask of Zorro,1998.0,136,"Action,Adventure,Comedy",FI,6.7
7218,tt0120747,The Very Thought of You,1998.0,88,"Comedy,Romance",RU,6.4
7219,tt0120749,Mercury Rising,1998.0,111,"Action,Crime,Drama",ES,6.2
7220,tt0120751,Mighty Joe Young,1998.0,114,"Action,Adventure,Family",JP,5.6
7221,tt0120753,The Million Dollar Hotel,2000.0,122,"Drama,Mystery,Thriller",HU,5.9
7222,tt0120755,Mission: Impossible II,2000.0,123,"Action,Adventure,Thriller",UA,6.1
7223,tt0120757,The Mod Squad,1999.0,92,"Action,Crime,Thriller",PL,4.3
7224,tt0120762,Mulan,1998.0,88,"Adventure,Animation,Family",IL,7.6
7225,tt0120764,My Favorite Martian,1999.0,94,"Comedy,Family,Sci-Fi",PL,5.1
7226,tt0120765,My Giant,1998.0,103,"Comedy,Drama",DE,5.0
7227,tt0120768,The Negotiator,1998.0,140,"Action,Crime,Drama",AT,7.3
7228,tt0120769,The Newton Boys,1998.0,122,"Action,Crime,Drama",HU,6.1
7229,tt0120770,A Night at the Roxbury,1998.0,82,"Comedy,Music,Romance",IN,6.3
7230,tt0120772,The Object of My Affection,1998.0,111,"Comedy,Drama,Romance",AU,6.0
7231,tt0120773,The Odd Couple II,1998.0,97,"Adventure,Comedy",GR,6.5
7232,tt0120775,One Man's Hero,1999.0,121,"Action,Drama,History",GB,6.1
7233,tt0120776,One True Thing,1998.0,127,Drama,FR,7.0
7234,tt0120777,The Opposite of Sex,1997.0,105,"Comedy,Drama,Romance",FI,6.3
7235,tt0120780,Out of Sight,1998.0,123,"Comedy,Crime,Drama",FI,7.0
7236,tt0120782,Palmetto,1998.0,114,"Crime,Drama,Mystery",FR,6.1
7237,tt0120783,The Parent Trap,1998.0,128,"Adventure,Comedy,Drama",RU,6.5
7238,tt0120784,Payback,1999.0,100,"Action,Crime,Drama",RO,7.1
